ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
6636,2022,530007,Eastern Washington nonmetropolitan area,25-2011,"Preschool Teachers, Except Special Education",399.0,17.44,14.15,16.49,21.77,36270.0
6637,2022,530007,Eastern Washington nonmetropolitan area,25-2012,"Kindergarten Teachers, Except Special Education",231.0,,,,,71550.0
6638,2022,530007,Eastern Washington nonmetropolitan area,25-2021,"Elementary School Teachers, Except Special Education",1316.0,,,,,75440.0
6639,2022,530007,Eastern Washington nonmetropolitan area,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",444.0,,,,,77730.0
6640,2022,530007,Eastern Washington nonmetropolitan area,25-2023,"Career/Technical Education Teachers, Middle School",21.0,,,,,81780.0
6641,2022,530007,Eastern Washington nonmetropolitan area,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",699.0,,,,,77620.0
6642,2022,530007,Eastern Washington nonmetropolitan area,25-2032,"Career/Technical Education Teachers, Secondary School",157.0,,,,,83350.0
6643,2022,530007,Eastern Washington nonmetropolitan area,25-2051,"Special Education Teachers, Preschool",43.0,,,,,66510.0
6644,2022,530007,Eastern Washington nonmetropolitan area,25-2052,"Special Education Teachers, Kindergarten and Elementary School",117.0,,,,,69930.0
6645,2022,530007,Eastern Washington nonmetropolitan area,25-2057,"Special Education Teachers, Middle School",64.0,,,,,71850.0
6646,2022,530007,Eastern Washington nonmetropolitan area,25-2058,"Special Education Teachers, Secondary School",115.0,,,,,73890.0
6647,2022,530007,Eastern Washington nonmetropolitan area,25-3011,"Adult Literacy, Remedial Educ., GED Teachers/Instructors",51.0,27.84,23.77,30.25,30.25,57900.0
6648,2022,530007,Eastern Washington nonmetropolitan area,25-3021,Self-Enrichment Teachers,97.0,20.25,17.56,18.32,22.51,42120.0
6649,2022,530007,Eastern Washington nonmetropolitan area,25-3031,"Substitute Teachers, Short-Term",521.0,21.34,18.1,22.26,23.15,44390.0
6650,2022,530007,Eastern Washington nonmetropolitan area,25-3041,Tutors,19.0,15.92,13.69,14.49,14.49,33110.0
6651,2022,530007,Eastern Washington nonmetropolitan area,25-3099,"Teachers and Instructors, All Other",49.0,,,,,69230.0
6652,2022,530007,Eastern Washington nonmetropolitan area,25-4011,Archivists,13.0,35.04,36.57,36.58,38.04,72870.0
6653,2022,530007,Eastern Washington nonmetropolitan area,25-4012,Curators,17.0,29.38,23.97,28.8,37.17,61120.0
6654,2022,530007,Eastern Washington nonmetropolitan area,25-4022,Librarians and Media Collections Specialists,147.0,32.69,29.17,29.17,36.96,68000.0
6656,2022,530007,Eastern Washington nonmetropolitan area,25-9021,Farm and Home Management Educators,13.0,30.9,23.94,23.97,30.65,64270.0
6657,2022,530007,Eastern Washington nonmetropolitan area,25-9031,Instructional Coordinators,95.0,37.37,29.49,34.66,49.15,77720.0
6658,2022,530007,Eastern Washington nonmetropolitan area,25-9044,"Teaching Assistants, Postsecondary",633.0,,,,,35120.0
6659,2022,530007,Eastern Washington nonmetropolitan area,25-9045,"Teaching Assistants, Except Postsecondary",1814.0,,,,,36860.0
6660,2022,530007,Eastern Washington nonmetropolitan area,25-9099,"Educational Instruction and Library Workers, All Other",84.0,26.89,23.22,28.56,29.96,55930.0
6661,2022,530007,Eastern Washington nonmetropolitan area,27-1023,Floral Designers,40.0,15.59,14.15,14.52,17.36,32430.0
6662,2022,530007,Eastern Washington nonmetropolitan area,27-1024,Graphic Designers,91.0,28.17,22.02,29.2,32.95,58600.0
6663,2022,530007,Eastern Washington nonmetropolitan area,27-1026,Merchandise Displayers and Window Trimmers,44.0,16.49,14.09,15.47,17.76,34300.0
6664,2022,530007,Eastern Washington nonmetropolitan area,27-2012,Producers and Directors,38.0,30.43,23.74,24.06,35.32,63290.0
6665,2022,530007,Eastern Washington nonmetropolitan area,27-2022,Coaches and Scouts,501.0,,,,,59220.0
6666,2022,530007,Eastern Washington nonmetropolitan area,27-3023,"News Analysts, Reporters, and Journalists",27.0,16.61,14.66,14.75,18.25,34540.0
6667,2022,530007,Eastern Washington nonmetropolitan area,27-3031,Public Relations Specialists,101.0,32.48,25.9,30.76,37.18,67550.0
6668,2022,530007,Eastern Washington nonmetropolitan area,27-3041,Editors,29.0,26.17,17.91,24.06,30.76,54440.0
6669,2022,530007,Eastern Washington nonmetropolitan area,27-3042,Technical Writers,23.0,35.96,30.28,36.69,38.54,74810.0
6670,2022,530007,Eastern Washington nonmetropolitan area,27-3091,Interpreters and Translators,18.0,31.86,23.34,29.36,34.52,66260.0
6671,2022,530007,Eastern Washington nonmetropolitan area,27-4012,Broadcast Technicians,11.0,30.8,14.24,30.37,39.18,64070.0
6672,2022,530007,Eastern Washington nonmetropolitan area,27-4021,Photographers,25.0,22.44,16.67,21.11,27.4,46680.0
6673,2022,530007,Eastern Washington nonmetropolitan area,29-1021,"Dentists, General",81.0,78.34,44.98,78.88,99.96,162950.0
6674,2022,530007,Eastern Washington nonmetropolitan area,29-1031,Dietitians and Nutritionists,18.0,32.88,29.17,30.11,37.33,68380.0
6675,2022,530007,Eastern Washington nonmetropolitan area,29-1041,Optometrists,20.0,60.56,45.67,61.63,78.28,125960.0
6676,2022,530007,Eastern Washington nonmetropolitan area,29-1051,Pharmacists,155.0,61.73,58.79,61.32,63.02,128390.0
6677,2022,530007,Eastern Washington nonmetropolitan area,29-1071,Physician Assistants,127.0,59.9,49.67,61.17,63.26,124590.0
6678,2022,530007,Eastern Washington nonmetropolitan area,29-1122,Occupational Therapists,30.0,43.36,36.99,43.27,47.9,90190.0
6679,2022,530007,Eastern Washington nonmetropolitan area,29-1123,Physical Therapists,110.0,44.43,37.2,45.97,48.48,92410.0
6680,2022,530007,Eastern Washington nonmetropolitan area,29-1126,Respiratory Therapists,28.0,35.05,30.11,37.22,38.22,72900.0
6681,2022,530007,Eastern Washington nonmetropolitan area,29-1127,Speech-Language Pathologists,59.0,42.4,37.16,43.0,47.32,88180.0
6682,2022,530007,Eastern Washington nonmetropolitan area,29-1131,Veterinarians,52.0,50.44,37.83,47.19,61.06,104910.0
6683,2022,530007,Eastern Washington nonmetropolitan area,29-1141,Registered Nurses,1343.0,40.91,36.0,37.34,47.32,85090.0
6684,2022,530007,Eastern Washington nonmetropolitan area,29-1151,Nurse Anesthetists,14.0,108.93,81.46,,,226570.0
6685,2022,530007,Eastern Washington nonmetropolitan area,29-1171,Nurse Practitioners,109.0,59.49,50.55,61.17,62.19,123740.0
6686,2022,530007,Eastern Washington nonmetropolitan area,29-1214,Emergency Medicine Physicians,24.0,124.37,78.79,,,258690.0
6687,2022,530007,Eastern Washington nonmetropolitan area,29-1215,Family Medicine Physicians,103.0,139.38,,,,289900.0
6688,2022,530007,Eastern Washington nonmetropolitan area,29-1216,General Internal Medicine Physicians,20.0,134.79,94.01,,,280360.0
6689,2022,530007,Eastern Washington nonmetropolitan area,29-1221,"Pediatricians, General",20.0,,,,,
6690,2022,530007,Eastern Washington nonmetropolitan area,29-1229,"Physicians, All Other",108.0,132.4,80.9,,,275400.0
6691,2022,530007,Eastern Washington nonmetropolitan area,29-1249,"Surgeons, All Other",29.0,146.21,,,,304130.0
6692,2022,530007,Eastern Washington nonmetropolitan area,29-1292,Dental Hygienists,119.0,48.33,45.72,46.42,55.47,100520.0
6693,2022,530007,Eastern Washington nonmetropolitan area,29-2010,Clinical Laboratory Technologists and Technicians,166.0,28.79,22.62,29.17,36.65,59890.0
6694,2022,530007,Eastern Washington nonmetropolitan area,29-2032,Diagnostic Medical Sonographers,48.0,42.64,37.52,45.36,47.24,88690.0
6695,2022,530007,Eastern Washington nonmetropolitan area,29-2034,Radiologic Technologists and Technicians,154.0,34.47,29.25,35.76,37.4,71690.0
6696,2022,530007,Eastern Washington nonmetropolitan area,29-2035,Magnetic Resonance Imaging Technologists,27.0,38.89,30.22,37.72,47.13,80890.0
6697,2022,530007,Eastern Washington nonmetropolitan area,29-2042,Emergency Medical Technicians,181.0,17.55,14.18,17.55,17.78,36500.0
6698,2022,530007,Eastern Washington nonmetropolitan area,29-2043,Paramedics,181.0,26.14,22.8,23.0,29.04,54380.0
6699,2022,530007,Eastern Washington nonmetropolitan area,29-2052,Pharmacy Technicians,184.0,20.21,17.55,21.11,22.32,42030.0
6700,2022,530007,Eastern Washington nonmetropolitan area,29-2055,Surgical Technologists,66.0,25.98,22.6,23.21,29.47,54040.0
6701,2022,530007,Eastern Washington nonmetropolitan area,29-2056,Veterinary Technologists and Technicians,113.0,22.37,17.91,21.91,28.87,46520.0
6702,2022,530007,Eastern Washington nonmetropolitan area,29-2057,Ophthalmic Medical Technicians,49.0,19.1,17.48,17.98,22.66,39730.0
6703,2022,530007,Eastern Washington nonmetropolitan area,29-2061,Licensed Practical and Licensed Vocational Nurses,196.0,27.55,23.31,26.5,29.14,57310.0
6704,2022,530007,Eastern Washington nonmetropolitan area,29-2072,Medical Records Specialists,132.0,22.68,17.76,22.43,28.85,47180.0
6705,2022,530007,Eastern Washington nonmetropolitan area,29-2081,"Opticians, Dispensing",40.0,20.76,17.48,21.66,22.67,43180.0
6706,2022,530007,Eastern Washington nonmetropolitan area,29-2099,"Health Technologists and Technicians, All Other",83.0,27.16,18.12,23.11,29.28,56480.0
6707,2022,530007,Eastern Washington nonmetropolitan area,29-9021,Health Information Technologists and Medical Registrars,26.0,22.92,17.87,20.5,23.31,47660.0
6708,2022,530007,Eastern Washington nonmetropolitan area,29-9091,Athletic Trainers,18.0,,,,,54370.0
6709,2022,530007,Eastern Washington nonmetropolitan area,29-9099,"Healthcare Practitioners and Technical Workers, All Other",34.0,30.56,22.79,29.17,36.6,63560.0
6710,2022,530007,Eastern Washington nonmetropolitan area,31-1120,Home Health and Personal Care Aides,,15.98,14.24,14.64,17.39,33230.0
6711,2022,530007,Eastern Washington nonmetropolitan area,31-1131,Nursing Assistants,655.0,17.38,14.55,17.31,18.15,36140.0
6712,2022,530007,Eastern Washington nonmetropolitan area,31-2021,Physical Therapist Assistants,52.0,25.89,18.85,28.83,30.04,53850.0
6713,2022,530007,Eastern Washington nonmetropolitan area,31-2022,Physical Therapist Aides,35.0,16.12,14.26,16.94,17.4,33520.0
6714,2022,530007,Eastern Washington nonmetropolitan area,31-9011,Massage Therapists,41.0,31.2,25.67,30.19,36.25,64890.0
6715,2022,530007,Eastern Washington nonmetropolitan area,31-9091,Dental Assistants,264.0,20.77,17.18,21.97,22.43,43190.0
6716,2022,530007,Eastern Washington nonmetropolitan area,31-9092,Medical Assistants,550.0,20.08,17.85,18.38,22.58,41770.0
6717,2022,530007,Eastern Washington nonmetropolitan area,31-9093,Medical Equipment Preparers,33.0,22.74,18.09,18.4,28.31,47310.0
6718,2022,530007,Eastern Washington nonmetropolitan area,31-9094,Medical Transcriptionists,35.0,18.53,14.78,18.06,22.82,38540.0
6719,2022,530007,Eastern Washington nonmetropolitan area,31-9095,Pharmacy Aides,43.0,15.94,14.26,14.64,17.48,33150.0
6720,2022,530007,Eastern Washington nonmetropolitan area,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,115.0,15.76,14.11,14.38,17.26,32780.0
6721,2022,530007,Eastern Washington nonmetropolitan area,31-9097,Phlebotomists,56.0,19.78,17.87,18.38,22.52,41150.0
6722,2022,530007,Eastern Washington nonmetropolitan area,31-9099,"Healthcare Support Workers, All Other",,20.99,17.99,21.43,22.59,43650.0
6723,2022,530007,Eastern Washington nonmetropolitan area,33-1011,First-Line Supervisors of Correctional Officers,47.0,35.38,30.76,37.16,37.98,73590.0
6724,2022,530007,Eastern Washington nonmetropolitan area,33-1012,First-Line Supervisors of Police and Detectives,128.0,45.23,38.65,47.74,51.63,94090.0
6725,2022,530007,Eastern Washington nonmetropolitan area,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,51.0,45.99,37.16,49.3,51.59,95660.0
6726,2022,530007,Eastern Washington nonmetropolitan area,33-1091,First-Line Supervisors of Security Workers,22.0,27.53,20.27,25.9,31.38,57250.0
6727,2022,530007,Eastern Washington nonmetropolitan area,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",17.0,30.23,24.81,30.77,33.21,62870.0
6728,2022,530007,Eastern Washington nonmetropolitan area,33-2011,Firefighters,202.0,27.28,17.76,27.75,31.04,56740.0
6729,2022,530007,Eastern Washington nonmetropolitan area,33-3012,Correctional Officers and Jailers,141.0,27.74,23.55,28.78,30.43,57690.0
6730,2022,530007,Eastern Washington nonmetropolitan area,33-3021,Detectives and Criminal Investigators,66.0,43.16,40.21,44.7,44.7,89770.0
6731,2022,530007,Eastern Washington nonmetropolitan area,33-3031,Fish and Game Wardens,17.0,39.7,38.47,41.46,42.46,82570.0
6732,2022,530007,Eastern Washington nonmetropolitan area,33-3051,Police and Sheriff's Patrol Officers,439.0,36.19,31.46,37.69,39.94,75270.0
6733,2022,530007,Eastern Washington nonmetropolitan area,33-9011,Animal Control Workers,12.0,22.51,15.22,24.06,24.11,46820.0
6734,2022,530007,Eastern Washington nonmetropolitan area,33-9032,Security Guards,216.0,19.7,15.19,17.58,22.33,40970.0
6735,2022,530007,Eastern Washington nonmetropolitan area,33-9091,Crossing Guards and Flaggers,19.0,23.43,15.0,22.53,24.5,48730.0
6736,2022,530007,Eastern Washington nonmetropolitan area,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",30.0,14.89,14.17,14.17,14.98,30980.0
6737,2022,530007,Eastern Washington nonmetropolitan area,33-9099,"Protective Service Workers, All Other",101.0,20.16,17.58,19.01,22.26,41940.0
6738,2022,530007,Eastern Washington nonmetropolitan area,35-1011,Chefs and Head Cooks,55.0,27.22,22.28,27.11,30.14,56630.0
6739,2022,530007,Eastern Washington nonmetropolitan area,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,949.0,20.98,17.15,18.59,23.37,43640.0
6740,2022,530007,Eastern Washington nonmetropolitan area,35-2011,"Cooks, Fast Food",317.0,14.91,14.21,14.58,14.87,31010.0
6741,2022,530007,Eastern Washington nonmetropolitan area,35-2012,"Cooks, Institution and Cafeteria",,16.87,14.09,17.23,18.37,35100.0
6742,2022,530007,Eastern Washington nonmetropolitan area,35-2014,"Cooks, Restaurant",687.0,17.39,14.9,17.32,18.05,36170.0
6743,2022,530007,Eastern Washington nonmetropolitan area,35-2015,"Cooks, Short Order",55.0,17.0,14.6,17.27,18.28,35350.0
6744,2022,530007,Eastern Washington nonmetropolitan area,35-2021,Food Preparation Workers,415.0,16.14,14.55,14.99,17.32,33570.0
6745,2022,530007,Eastern Washington nonmetropolitan area,35-3011,Bartenders,333.0,17.41,14.09,14.63,18.14,36220.0
6746,2022,530007,Eastern Washington nonmetropolitan area,35-3023,Fast Food and Counter Workers,2913.0,14.96,14.23,14.39,14.84,31120.0
6747,2022,530007,Eastern Washington nonmetropolitan area,35-3031,Waiters and Waitresses,902.0,18.64,14.14,14.69,22.33,38770.0
6748,2022,530007,Eastern Washington nonmetropolitan area,35-3041,"Food Servers, Nonrestaurant",92.0,15.08,14.58,14.64,15.14,31370.0
6749,2022,530007,Eastern Washington nonmetropolitan area,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,153.0,15.15,14.18,14.61,14.78,31510.0
6750,2022,530007,Eastern Washington nonmetropolitan area,35-9021,Dishwashers,251.0,15.18,14.03,14.5,14.77,31580.0
6751,2022,530007,Eastern Washington nonmetropolitan area,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",162.0,14.9,14.16,14.41,14.62,31000.0
6752,2022,530007,Eastern Washington nonmetropolitan area,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,84.0,23.7,18.38,23.21,24.18,49290.0
6753,2022,530007,Eastern Washington nonmetropolitan area,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",40.0,25.97,20.65,23.97,30.31,54010.0
6754,2022,530007,Eastern Washington nonmetropolitan area,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1406.0,17.44,14.65,17.23,18.45,36280.0
6755,2022,530007,Eastern Washington nonmetropolitan area,37-2012,Maids and Housekeeping Cleaners,710.0,15.49,14.3,14.56,16.53,32220.0
6756,2022,530007,Eastern Washington nonmetropolitan area,37-3011,Landscaping and Groundskeeping Workers,591.0,17.97,14.67,17.48,18.57,37390.0
6757,2022,530007,Eastern Washington nonmetropolitan area,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",44.0,22.39,22.87,22.87,22.97,46560.0
6758,2022,530007,Eastern Washington nonmetropolitan area,39-1014,"Entertainment and Recreation Workers Supervisors, Except Gambling Services",22.0,32.49,27.14,30.49,37.95,67580.0
6759,2022,530007,Eastern Washington nonmetropolitan area,39-1022,First-Line Supervisors of Personal Service Workers,26.0,24.28,18.26,23.95,30.26,50500.0
6760,2022,530007,Eastern Washington nonmetropolitan area,39-2021,Animal Caretakers,119.0,16.14,14.09,14.22,16.54,33560.0
6761,2022,530007,Eastern Washington nonmetropolitan area,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",34.0,16.96,14.34,14.36,18.7,35280.0
6762,2022,530007,Eastern Washington nonmetropolitan area,39-3091,Amusement and Recreation Attendants,91.0,14.89,13.86,14.28,14.51,30970.0
6763,2022,530007,Eastern Washington nonmetropolitan area,39-4031,"Morticians, Undertakers, and Funeral Arrangers",18.0,24.44,22.42,22.65,28.8,50840.0
6764,2022,530007,Eastern Washington nonmetropolitan area,39-7010,Tour and travel guides,32.0,18.77,16.95,17.23,21.0,39040.0
6765,2022,530007,Eastern Washington nonmetropolitan area,39-9011,Childcare Workers,193.0,15.01,13.96,14.17,16.41,31210.0
6766,2022,530007,Eastern Washington nonmetropolitan area,39-9031,Exercise Trainers and Group Fitness Instructors,91.0,22.06,17.25,22.7,26.64,45890.0
6767,2022,530007,Eastern Washington nonmetropolitan area,39-9032,Recreation Workers,146.0,18.03,14.35,17.16,18.64,37490.0
6768,2022,530007,Eastern Washington nonmetropolitan area,39-9041,Residential Advisors,61.0,22.26,22.18,22.18,23.76,46300.0
